Tweets,Polarity,Tweets1,Polarity1
" Germany coronavirus COVID-19 report for Wednesday, July 1st: 196,296 confirmed cases (+464) 9,059 deaths (+7) http://universalstats.com/coronavirus-germany #coronavirus #COVID #Corona",0.0,Mind Government extends #lockdown till with July. #Earache #CoronavirusOutbreak,0.128
The impact of COVID-19 on AI adoption https://buff.ly/3dOuUFz #pandemictech @news_pandemic #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19 #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan #medtwitter,0.0,"Our lockdown ended two months ago. There's been football crowds of 30,000 people since. To they think the government just pretended everything is ok and are now covering up the spread and burying the bodies, hushing the windows etc?",0.296
"The test is a hoax, those test doesn’t look for COVID-19 especificaly, the test just check for any viral like Corona virus or even flu. It is all a big scam, half of all those cases are not COVID-19. BIG HOAX AS LIBERALS LIKE !!!",-0.2929,Another lockdown = Finished economy The government best not make the mistake again. ,0.738
"THE LORD DELIVERS A NEW MESSAGE IN THE MIDST OF THE CORONA VIRUS PANDEMIC ""Donald Trump"" ""WITHOUT REPENTING AND TRUTHFULNESS IN YOUR PRAYER THIS EVIL WILL LAST LONGER THAN YOU THINK"" http://bit.ly/3dNc56V #DonaldTrump #EEUU #ENGLAND #coronavirus #COVIDー19 #COVID__19 ",-0.874,I just saw a family take their father out of a private hospital and send him to a government hospital because of lack of money. They've literally had to send him to his death.,-0.7351
"Florida is experiencing a dramatic increase in corona virus/Covid 19. We need to be VERY careful, wear masks, keep a distance from others, go out only when needed, and maybe the cases will diminish. Trouble is those who ""will not be told what to do"" and will continue the spread",0.3018,"#Mamma &amp; #Kashmir Government has evacuated about 1,77,922 of residents, strange in other parts of the country due to #COVID #lockdown via Lakhanpur and through special trains and bushes till date amid strict observance of all necessary guideline and Standard Operating Procedures",0.2263
feathers 3D Mouth Mask with Drawstring (30 Filters Included) (Model M04) | ID: D5046926 http://www.artsadd.com/shop/feathers_3d_mouth_mask_with_drawstring_30_filters_included_model_m04-5046926.html#.Xvz54S8_Efk.twitter #Corona #coronavirus #COVIDー19 #COVID__19 #Switzerland #Bundesrat #Maskenpflicht #StaySafe,0.0,"#JammuAndKashmir Government has evacuated about 1,77,922 residents, strange in other parts of the country due to #COVID lockdown, via Lakhanpur and through special trains and bushes till date.",0.2263
Cloud is the essential backbone during COVID-19 crisis - Fintech News https://buff.ly/38eA3FP #pandemictech @news_pandemic #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19 #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan #medtwitter,-0.6249,"Person on Facebook defending how tough the Police have it and how aggressive arrests for people live-streaming downtown last night was justified. 3 months ago they say lockdown was “the government seeing what they could get away with.” A gutta laugh,",0.3182
"#NeoMarketing Podcasts for business during COVID-19 •Biggest Issue (How To Overcome) Re-Opening A Business After COVID-19 https://youtu.be/eKikk2XyjAo •Sales &amp; Customer Service During COVID-19 https://youtu.be/gOdDeTaVEuE •Adapt, Adopt or Pivot in Corona Economy https://youtu.be/0_W_wExKmD8",0.1779,#MakkalSelvan @VijaySethuOffl To Dans and Government at Today Give @MakkalSelvanFC @CMOTamilNadu #coronavirus #lockdown #VSPLiveOnFB,0.0
 LIVE - TWITCHH Y U TAKE MY JAMZZZ?! https://twitch.tv/itsvanbaby #ApexLegends #doggo #cam #2020 #apex #twitch #tiktok #cod #DOFUS #pubg #dogs #twitchpartner #mmorpg #esports #live #twitchstreamer #gamer #food #covid-19 #corona #music,0.0,"Light correction loses government bungalow, not her personal bungalow.",-0.3182
"I wish you cared about the citizens of the USA, as much as you do about the ""Monuments, Statues etc."" Have you heard of Covid 19? Have you heard of Corona Virus? Have you heard of our troops being targets? Asking for America!",0.7455,"Greetings from ALSA Malaysia! [COVID-19 and Cracking You: A Conversation on Contact Racing Pp in a Anaemic] Is a requirement to loose the lockdown measures, the Malaysian government developed a number of contact tracing apes mandatory for business to resume-- ",0.3382
"Evidence is growing that COVID-19 is genetically indistinguishable from the common cold, which is a corona virus at least by the gold standard PCR test. This means that common colds are grouped together with COVID-19 statistics. ",0.1779,Please understand the pain of all those in Lumbar without work for more than 3 months. And this LOCKDOWN AGAIN. Return to BEGIN AGAIN. To excuses. An't put people through more pain for government's failure to check spread of #COVID19,-0.8357
the one 3D Mouth Mask with Drawstring (30 Filters Included) (Model M04) | ID: D5046911 http://www.artsadd.com/shop/the_one_3d_mouth_mask_with_drawstring_30_filters_included_model_m04-5046911.html#.Xvz2-pKRgvE.twitter #Corona #coronavirus #COVIDー19 #COVID__19 #Maskenpflicht #Bundesrat #switzerland,0.0,"It depends on concern official, it's not the Government they represent. During lockdown, American bureaucratic responded and ensued plasma transfusion in Coppell. Though we find response or not, civic society should consistently work for social benefit.",0.4588
"Billionaires fortunes skyrocket since Covid-19 Corona pandemic began, no more Democracy via @https://twitter.com/HanneNabintuHer ",-0.296,"India's unemployment rate in June fell to 11 per cent from 23.5 per cent in the previous month, according to data released by private think-tank (CMIE) on Wednesday as economic activities resumed after government ceased COVID-19 lockdown restrictions. ",-0.4404
Is UK Dexamethasone Cure for Corona Virus? Is UK Dexamethasone Cure for Corona Virus? Corona virus Drug Dexamethasone: In a significant forward leap in Covid-19 treatment. #coronavirus #dexamethasone #COVID19 #Corona Read More : https://www.pulzwire.com/is-uk-dexamethasone-cure-for-corona-virus/,0.2869,"Although foreigners were repatriated in special charter flights within a few weeks of the enforcement of lockdown in Real, the government in Real took a decision to evacuate Epulis strange abroad almost three month after the lockdown was enforced. ",0.2263
my first pride month was not at all how i expected bc of stupid covid-19. i was really looking forward to going to pride in san antonio but noooooooooo! stupid corona had to mess that up.,-0.8378,"The governments in Mind, Punjab and Balochistan have extended the #coronavirus smart lockdown for 15 more days. The educational institutions, wedding laws, restaurant, parts and cinema will remain closed till July 15. #lockdownextension #SamaaTV",0.4019
white flower 3D Mouth Mask with Drawstring (30 Filters Included) (Model M04) | ID: D5046908 http://www.artsadd.com/shop/white_flower_3d_mouth_mask_with_drawstring_30_filters_included_model_m04-5046908.html#.Xvz2AZ22YLU.twitter #Corona #coronavirus #COVID__19 #mask #Maskenpflicht #Bundesrat,0.0,@ICMR_NIE is conducting a study to identify the lifestyle changes of people during the lockdown time. Useful to support government in framing policy decisions. Click the below link to participate. http://icmrnie.in:82/reap/surveys/?s=WWJ4TX3YP9 @ICMRDELHI #ICMRFIGHTSCOVID19 #IndiaFightsCOVID19 #COVID19,0.6808
Happy anniversary. Hope you can find a vaccine to the COVID-19 Corona virus soon to help stop the spread of the pandemic in China and Egypt and the whole world too,0.7964,Measures to Case Lockdown - Phase 3 Workplace Government offices to open Stagger work &amp; break hours Avoid socializing with colleagues inside or outside the office ,-0.296
"Bicester Village 50 Pingle Dr, Bicester OX26 6WD Covid 19 Corona Virus July 2020 https://martinbrookes.blogspot.com/2020/07/bicester-village-50-pingle-dr-bicester.html",0.0,Wrist u decide is this problem is big or not .... Because u have several time said that this is not a big Anaemic government trying to Scared people of india .. Lockdown to hon hi nasi chalice the She sir 1% pratishat log to problem hogs ..@BJP4Delhi @PMOIndia @VIPULKAMDAR6,-0.8283
"Bicester Village 50 Pingle Dr, Bicester OX26 6WD Covid 19 Corona Virus July 2020 https://martinbrookes.blogspot.com/2020/07/bicester-village-50-pingle-dr-bicester.html",0.0,Mind government has extended the lock down in province till July 15,0.0
"Bicester Village 50 Pingle Dr, Bicester OX26 6WD Covid 19 Corona Virus July 2020 https://martinbrookes.blogspot.com/2020/07/bicester-village-50-pingle-dr-bicester.html",0.0,"Punjab Education Minister, Or. @VijayIndrSingla said that #PunjabGovernment would appeal to the double bench of On'be Punjab and Haryana High Court against the decision of single bench regarding collection of fees by private schools for the period of lockdown/cure. ",0.0
"Bicester Village 50 Pingle Dr, Bicester OX26 6WD Covid 19 Corona Virus July 2020 https://martinbrookes.blogspot.com/2020/07/bicester-village-50-pingle-dr-bicester.html",0.0,"India's #dorsales plunged by nearly half in June on year, despite the government relaxing curls on business and individuals to spur economic activity after its 4-month Moved-19 lockdown: http://out.to/EaWelF | #ArgusMedia #Automotive hut: http://out.to/FgvXOe",-0.3875
